Asim;30;Male;Slotsplassen 1;1365
peder;30;Male;Slotsplassen 1;1366
racel;22;female;Slotsplassen 1;1367
dfg;12;Male;Slotsplassen 1;1368
Asim;30;Male;Slotsplassen 1;1369
peder;30;Male;Slotsplassen 1;1370
racel;22;female;Slotsplassen 1;1371
dfg;12;Male;Slotsplassen 1;1372
Asim;30;Male;Slotsplassen 1;1373
peder;30;Male;Slotsplassen 1;1374
racel;22;female;Slotsplassen 1;1375
dfg;12;Male;Slotsplassen 1;1376
Asim;30;Male;Slotsplassen 1;1377
peder;30;Male;Slotsplassen 1;1378
racel;22;female;Slotsplassen 1;1379
dfg;12;Male;Slotsplassen 1;1380
Asim;30;Male;Slotsplassen 1;1381
peder;30;Male;Slotsplassen 1;1382
racel;22;female;Slotsplassen 1;1383
dfg;12;Male;Slotsplassen 1;1384
Asim;30;Male;Slotsplassen 1;1385
peder;30;Male;Slotsplassen 1;1386
racel;22;female;Slotsplassen 1;1387
dfg;12;Male;Slotsplassen 1;1388
Asim;30;Male;Slotsplassen 1;1389
peder;30;Male;Slotsplassen 1;1390
racel;22;female;Slotsplassen 1;1391
dfg;12;Male;Slotsplassen 1;1392
Asim;30;Male;Slotsplassen 1;1393
peder;30;Male;Slotsplassen 1;1394
racel;22;female;Slotsplassen 1;1395
dfg;12;Male;Slotsplassen 1;1396
Asim;30;Male;Slotsplassen 1;1397
peder;30;Male;Slotsplassen 1;1398
racel;22;female;Slotsplassen 1;1399
dfg;12;Male;Slotsplassen 1;1400
Asim;30;Male;Slotsplassen 1;1401
peder;30;Male;Slotsplassen 1;1402
racel;22;female;Slotsplassen 1;1403
dfg;12;Male;Slotsplassen 1;1404
Asim;30;Male;Slotsplassen 1;1405
peder;30;Male;Slotsplassen 1;1406
racel;22;female;Slotsplassen 1;1407
dfg;12;Male;Slotsplassen 1;1408
Asim;30;Male;Slotsplassen 1;1409
peder;30;Male;Slotsplassen 1;1410
racel;22;female;Slotsplassen 1;1411
dfg;12;Male;Slotsplassen 1;1412
Asim;30;Male;Slotsplassen 1;1413
peder;30;Male;Slotsplassen 1;1414
racel;22;female;Slotsplassen 1;1415
dfg;12;Male;Slotsplassen 1;1416
Asim;30;Male;Slotsplassen 1;1417
peder;30;Male;Slotsplassen 1;1418
racel;22;female;Slotsplassen 1;1419
dfg;12;Male;Slotsplassen 1;1420
Asim;30;Male;Slotsplassen 1;1421
peder;30;Male;Slotsplassen 1;1422
racel;22;female;Slotsplassen 1;1423
dfg;12;Male;Slotsplassen 1;1424
Asim;30;Male;Slotsplassen 1;1425
peder;30;Male;Slotsplassen 1;1426
racel;22;female;Slotsplassen 1;1427
dfg;12;Male;Slotsplassen 1;1428
Asim;30;Male;Slotsplassen 1;1429
peder;30;Male;Slotsplassen 1;1430
racel;22;female;Slotsplassen 1;1431
dfg;12;Male;Slotsplassen 1;1432
Asim;30;Male;Slotsplassen 1;1433
peder;30;Male;Slotsplassen 1;1434
racel;22;female;Slotsplassen 1;1435
dfg;12;Male;Slotsplassen 1;1436
Asim;30;Male;Slotsplassen 1;1437
peder;30;Male;Slotsplassen 1;1438
racel;22;female;Slotsplassen 1;1439
dfg;12;Male;Slotsplassen 1;1440
Asim;30;Male;Slotsplassen 1;1441
peder;30;Male;Slotsplassen 1;1442
racel;22;female;Slotsplassen 1;1443
dfg;12;Male;Slotsplassen 1;1444
Asim;30;Male;Slotsplassen 1;1445
peder;30;Male;Slotsplassen 1;1446
racel;22;female;Slotsplassen 1;1447
dfg;12;Male;Slotsplassen 1;1448
Asim;30;Male;Slotsplassen 1;1449
peder;30;Male;Slotsplassen 1;1450
racel;22;female;Slotsplassen 1;1451
dfg;12;Male;Slotsplassen 1;1452
Asim;30;Male;Slotsplassen 1;1453
peder;30;Male;Slotsplassen 1;1454
racel;22;female;Slotsplassen 1;1455
dfg;12;Male;Slotsplassen 1;1456
Asim;30;Male;Slotsplassen 1;1457
peder;30;Male;Slotsplassen 1;1458
racel;22;female;Slotsplassen 1;1459
dfg;12;Male;Slotsplassen 1;1460
Asim;30;Male;Slotsplassen 1;1461
peder;30;Male;Slotsplassen 1;1462
racel;22;female;Slotsplassen 1;1463
dfg;12;Male;Slotsplassen 1;1464
Asim;30;Male;Slotsplassen 1;1465
peder;30;Male;Slotsplassen 1;1466
racel;22;female;Slotsplassen 1;1467
dfg;12;Male;Slotsplassen 1;1468
Asim;30;Male;Slotsplassen 1;1469
peder;30;Male;Slotsplassen 1;1470
racel;22;female;Slotsplassen 1;1471
dfg;12;Male;Slotsplassen 1;1472
Asim;30;Male;Slotsplassen 1;1473
peder;30;Male;Slotsplassen 1;1474
racel;22;female;Slotsplassen 1;1475
dfg;12;Male;Slotsplassen 1;1476
Asim;30;Male;Slotsplassen 1;1477
peder;30;Male;Slotsplassen 1;1478
racel;22;female;Slotsplassen 1;1479
dfg;12;Male;Slotsplassen 1;1480
Asim;30;Male;Slotsplassen 1;1481
peder;30;Male;Slotsplassen 1;1482
racel;22;female;Slotsplassen 1;1483
dfg;12;Male;Slotsplassen 1;1484
Asim;30;Male;Slotsplassen 1;1485
peder;30;Male;Slotsplassen 1;1486
racel;22;female;Slotsplassen 1;1487
dfg;12;Male;Slotsplassen 1;1488
Asim;30;Male;Slotsplassen 1;1489
peder;30;Male;Slotsplassen 1;1490
racel;22;female;Slotsplassen 1;1491
dfg;12;Male;Slotsplassen 1;1492
Asim;30;Male;Slotsplassen 1;1493
peder;30;Male;Slotsplassen 1;1494
racel;22;female;Slotsplassen 1;1495
dfg;12;Male;Slotsplassen 1;1496
Asim;30;Male;Slotsplassen 1;1497
peder;30;Male;Slotsplassen 1;1498
racel;22;female;Slotsplassen 1;1499
dfg;12;Male;Slotsplassen 1;1500
Asim;30;Male;Slotsplassen 1;1501
peder;30;Male;Slotsplassen 1;1502
racel;22;female;Slotsplassen 1;1503
dfg;12;Male;Slotsplassen 1;1504
Asim;30;Male;Slotsplassen 1;1505
peder;30;Male;Slotsplassen 1;1506
racel;22;female;Slotsplassen 1;1507
dfg;12;Male;Slotsplassen 1;1508
Asim;30;Male;Slotsplassen 1;1509
peder;30;Male;Slotsplassen 1;1510
racel;22;female;Slotsplassen 1;1511
dfg;12;Male;Slotsplassen 1;1512
Asim;30;Male;Slotsplassen 1;1513
peder;30;Male;Slotsplassen 1;1514
racel;22;female;Slotsplassen 1;1515
dfg;12;Male;Slotsplassen 1;1516
Asim;30;Male;Slotsplassen 1;1517
peder;30;Male;Slotsplassen 1;1518
racel;22;female;Slotsplassen 1;1519
dfg;12;Male;Slotsplassen 1;1520
Asim;30;Male;Slotsplassen 1;1521
peder;30;Male;Slotsplassen 1;1522
racel;22;female;Slotsplassen 1;1523
dfg;12;Male;Slotsplassen 1;1524
Asim;30;Male;Slotsplassen 1;1525
peder;30;Male;Slotsplassen 1;1526
racel;22;female;Slotsplassen 1;1527
dfg;12;Male;Slotsplassen 1;1528
Asim;30;Male;Slotsplassen 1;1529
peder;30;Male;Slotsplassen 1;1530
racel;22;female;Slotsplassen 1;1531
dfg;12;Male;Slotsplassen 1;1532
Asim;30;Male;Slotsplassen 1;1533
peder;30;Male;Slotsplassen 1;1534
racel;22;female;Slotsplassen 1;1535
dfg;12;Male;Slotsplassen 1;1536
Asim;30;Male;Slotsplassen 1;1537
peder;30;Male;Slotsplassen 1;1538
racel;22;female;Slotsplassen 1;1539
dfg;12;Male;Slotsplassen 1;1540
Asim;30;Male;Slotsplassen 1;1541
peder;30;Male;Slotsplassen 1;1542
racel;22;female;Slotsplassen 1;1543
dfg;12;Male;Slotsplassen 1;1544
Asim;30;Male;Slotsplassen 1;1545
peder;30;Male;Slotsplassen 1;1546
racel;22;female;Slotsplassen 1;1547
dfg;12;Male;Slotsplassen 1;1548
Asim;30;Male;Slotsplassen 1;1549
peder;30;Male;Slotsplassen 1;1550
racel;22;female;Slotsplassen 1;1551
dfg;12;Male;Slotsplassen 1;1552
Asim;30;Male;Slotsplassen 1;1553
peder;30;Male;Slotsplassen 1;1554
racel;22;female;Slotsplassen 1;1555
dfg;12;Male;Slotsplassen 1;1556
Asim;30;Male;Slotsplassen 1;1557
peder;30;Male;Slotsplassen 1;1558
racel;22;female;Slotsplassen 1;1559
dfg;12;Male;Slotsplassen 1;1560
Asim;30;Male;Slotsplassen 1;1561
peder;30;Male;Slotsplassen 1;1562
racel;22;female;Slotsplassen 1;1563
dfg;12;Male;Slotsplassen 1;1564
Asim;30;Male;Slotsplassen 1;1565
peder;30;Male;Slotsplassen 1;1566
racel;22;female;Slotsplassen 1;1567
dfg;12;Male;Slotsplassen 1;1568
Asim;30;Male;Slotsplassen 1;1569
peder;30;Male;Slotsplassen 1;1570
racel;22;female;Slotsplassen 1;1571
dfg;12;Male;Slotsplassen 1;1572
Asim;30;Male;Slotsplassen 1;1573
peder;30;Male;Slotsplassen 1;1574
racel;22;female;Slotsplassen 1;1575
dfg;12;Male;Slotsplassen 1;1576
Asim;30;Male;Slotsplassen 1;1577
peder;30;Male;Slotsplassen 1;1578
racel;22;female;Slotsplassen 1;1579
dfg;12;Male;Slotsplassen 1;1580
Asim;30;Male;Slotsplassen 1;1581
peder;30;Male;Slotsplassen 1;1582
racel;22;female;Slotsplassen 1;1583
dfg;12;Male;Slotsplassen 1;1584
Asim;30;Male;Slotsplassen 1;1585
peder;30;Male;Slotsplassen 1;1586
racel;22;female;Slotsplassen 1;1587
dfg;12;Male;Slotsplassen 1;1588
Asim;30;Male;Slotsplassen 1;1589
peder;30;Male;Slotsplassen 1;1590
racel;22;female;Slotsplassen 1;1591
dfg;12;Male;Slotsplassen 1;1592
Asim;30;Male;Slotsplassen 1;1593
peder;30;Male;Slotsplassen 1;1594
racel;22;female;Slotsplassen 1;1595
dfg;12;Male;Slotsplassen 1;1596
Asim;30;Male;Slotsplassen 1;1597
peder;30;Male;Slotsplassen 1;1598
racel;22;female;Slotsplassen 1;1599
dfg;12;Male;Slotsplassen 1;1600
Asim;30;Male;Slotsplassen 1;1601
peder;30;Male;Slotsplassen 1;1602
racel;22;female;Slotsplassen 1;1603
dfg;12;Male;Slotsplassen 1;1604
Asim;30;Male;Slotsplassen 1;1605
peder;30;Male;Slotsplassen 1;1606
racel;22;female;Slotsplassen 1;1607
dfg;12;Male;Slotsplassen 1;1608
Asim;30;Male;Slotsplassen 1;1609
peder;30;Male;Slotsplassen 1;1610
racel;22;female;Slotsplassen 1;1611
dfg;12;Male;Slotsplassen 1;1612
Asim;30;Male;Slotsplassen 1;1613
peder;30;Male;Slotsplassen 1;1614
racel;22;female;Slotsplassen 1;1615
dfg;12;Male;Slotsplassen 1;1616
Asim;30;Male;Slotsplassen 1;1617
peder;30;Male;Slotsplassen 1;1618
racel;22;female;Slotsplassen 1;1619
dfg;12;Male;Slotsplassen 1;1620
Asim;30;Male;Slotsplassen 1;1621
peder;30;Male;Slotsplassen 1;1622
racel;22;female;Slotsplassen 1;1623
dfg;12;Male;Slotsplassen 1;1624
Asim;30;Male;Slotsplassen 1;1625
peder;30;Male;Slotsplassen 1;1626
racel;22;female;Slotsplassen 1;1627
dfg;12;Male;Slotsplassen 1;1628
Asim;30;Male;Slotsplassen 1;1629
peder;30;Male;Slotsplassen 1;1630
racel;22;female;Slotsplassen 1;1631
dfg;12;Male;Slotsplassen 1;1632
Asim;30;Male;Slotsplassen 1;1633
peder;30;Male;Slotsplassen 1;1634
racel;22;female;Slotsplassen 1;1635
dfg;12;Male;Slotsplassen 1;1636
Asim;30;Male;Slotsplassen 1;1637
peder;30;Male;Slotsplassen 1;1638
racel;22;female;Slotsplassen 1;1639
dfg;12;Male;Slotsplassen 1;1640
Asim;30;Male;Slotsplassen 1;1641
peder;30;Male;Slotsplassen 1;1642
racel;22;female;Slotsplassen 1;1643
dfg;12;Male;Slotsplassen 1;1644
Asim;30;Male;Slotsplassen 1;1645
peder;30;Male;Slotsplassen 1;1646
racel;22;female;Slotsplassen 1;1647
dfg;12;Male;Slotsplassen 1;1648
Asim;30;Male;Slotsplassen 1;1649
peder;30;Male;Slotsplassen 1;1650
racel;22;female;Slotsplassen 1;1651
dfg;12;Male;Slotsplassen 1;1652
Asim;30;Male;Slotsplassen 1;1653
peder;30;Male;Slotsplassen 1;1654
racel;22;female;Slotsplassen 1;1655
dfg;12;Male;Slotsplassen 1;1656
Asim;30;Male;Slotsplassen 1;1657
peder;30;Male;Slotsplassen 1;1658
racel;22;female;Slotsplassen 1;1659
dfg;12;Male;Slotsplassen 1;1660
Asim;30;Male;Slotsplassen 1;1661
peder;30;Male;Slotsplassen 1;1662
racel;22;female;Slotsplassen 1;1663
dfg;12;Male;Slotsplassen 1;1664
Asim;30;Male;Slotsplassen 1;1665
peder;30;Male;Slotsplassen 1;1666
racel;22;female;Slotsplassen 1;1667
dfg;12;Male;Slotsplassen 1;1668
Asim;30;Male;Slotsplassen 1;1669
peder;30;Male;Slotsplassen 1;1670
racel;22;female;Slotsplassen 1;1671
dfg;12;Male;Slotsplassen 1;1672
Asim;30;Male;Slotsplassen 1;1673
peder;30;Male;Slotsplassen 1;1674
racel;22;female;Slotsplassen 1;1675
dfg;12;Male;Slotsplassen 1;1676
Asim;30;Male;Slotsplassen 1;1677
peder;30;Male;Slotsplassen 1;1678
racel;22;female;Slotsplassen 1;1679
dfg;12;Male;Slotsplassen 1;1680
Asim;30;Male;Slotsplassen 1;1681
peder;30;Male;Slotsplassen 1;1682
racel;22;female;Slotsplassen 1;1683
dfg;12;Male;Slotsplassen 1;1684
Asim;30;Male;Slotsplassen 1;1685
peder;30;Male;Slotsplassen 1;1686
racel;22;female;Slotsplassen 1;1687
dfg;12;Male;Slotsplassen 1;1688
Asim;30;Male;Slotsplassen 1;1689
peder;30;Male;Slotsplassen 1;1690
racel;22;female;Slotsplassen 1;1691
dfg;12;Male;Slotsplassen 1;1692
Asim;30;Male;Slotsplassen 1;1693
peder;30;Male;Slotsplassen 1;1694
racel;22;female;Slotsplassen 1;1695
dfg;12;Male;Slotsplassen 1;1696
Asim;30;Male;Slotsplassen 1;1697
peder;30;Male;Slotsplassen 1;1698
racel;22;female;Slotsplassen 1;1699
dfg;12;Male;Slotsplassen 1;1700
Asim;30;Male;Slotsplassen 1;1701
peder;30;Male;Slotsplassen 1;1702
racel;22;female;Slotsplassen 1;1703
dfg;12;Male;Slotsplassen 1;1704
Asim;30;Male;Slotsplassen 1;1705
peder;30;Male;Slotsplassen 1;1706
racel;22;female;Slotsplassen 1;1707
dfg;12;Male;Slotsplassen 1;1708
Asim;30;Male;Slotsplassen 1;1709
peder;30;Male;Slotsplassen 1;1710
racel;22;female;Slotsplassen 1;1711
dfg;12;Male;Slotsplassen 1;1712
Asim;30;Male;Slotsplassen 1;1713
peder;30;Male;Slotsplassen 1;1714
racel;22;female;Slotsplassen 1;1715
dfg;12;Male;Slotsplassen 1;1716
Asim;30;Male;Slotsplassen 1;1717
peder;30;Male;Slotsplassen 1;1718
racel;22;female;Slotsplassen 1;1719
dfg;12;Male;Slotsplassen 1;1720
Asim;30;Male;Slotsplassen 1;1721
peder;30;Male;Slotsplassen 1;1722
racel;22;female;Slotsplassen 1;1723
dfg;12;Male;Slotsplassen 1;1724
Asim;30;Male;Slotsplassen 1;1725
peder;30;Male;Slotsplassen 1;1726
racel;22;female;Slotsplassen 1;1727
dfg;12;Male;Slotsplassen 1;1728
Asim;30;Male;Slotsplassen 1;1729
peder;30;Male;Slotsplassen 1;1730
racel;22;female;Slotsplassen 1;1731
dfg;12;Male;Slotsplassen 1;1732
Asim;30;Male;Slotsplassen 1;1733
peder;30;Male;Slotsplassen 1;1734
racel;22;female;Slotsplassen 1;1735
dfg;12;Male;Slotsplassen 1;1736
Asim;30;Male;Slotsplassen 1;1737
peder;30;Male;Slotsplassen 1;1738
racel;22;female;Slotsplassen 1;1739
dfg;12;Male;Slotsplassen 1;1740
Asim;30;Male;Slotsplassen 1;1741
peder;30;Male;Slotsplassen 1;1742
racel;22;female;Slotsplassen 1;1743
dfg;12;Male;Slotsplassen 1;1744
Asim;30;Male;Slotsplassen 1;1745
peder;30;Male;Slotsplassen 1;1746
racel;22;female;Slotsplassen 1;1747
dfg;12;Male;Slotsplassen 1;1748
Asim;30;Male;Slotsplassen 1;1749
peder;30;Male;Slotsplassen 1;1750
racel;22;female;Slotsplassen 1;1751
dfg;12;Male;Slotsplassen 1;1752
Asim;30;Male;Slotsplassen 1;1753
peder;30;Male;Slotsplassen 1;1754
racel;22;female;Slotsplassen 1;1755
dfg;12;Male;Slotsplassen 1;1756
Asim;30;Male;Slotsplassen 1;1757
peder;30;Male;Slotsplassen 1;1758
racel;22;female;Slotsplassen 1;1759
dfg;12;Male;Slotsplassen 1;1760
Asim;30;Male;Slotsplassen 1;1761
peder;30;Male;Slotsplassen 1;1762
racel;22;female;Slotsplassen 1;1763
dfg;12;Male;Slotsplassen 1;1764
Asim;30;Male;Slotsplassen 1;1765
peder;30;Male;Slotsplassen 1;1766
racel;22;female;Slotsplassen 1;1767
dfg;12;Male;Slotsplassen 1;1768
Asim;30;Male;Slotsplassen 1;1769
peder;30;Male;Slotsplassen 1;1770
racel;22;female;Slotsplassen 1;1771
dfg;12;Male;Slotsplassen 1;1772
Asim;30;Male;Slotsplassen 1;1773
peder;30;Male;Slotsplassen 1;1774
racel;22;female;Slotsplassen 1;1775
dfg;12;Male;Slotsplassen 1;1776
Asim;30;Male;Slotsplassen 1;1777
peder;30;Male;Slotsplassen 1;1778
racel;22;female;Slotsplassen 1;1779
dfg;12;Male;Slotsplassen 1;1780
Asim;30;Male;Slotsplassen 1;1781
peder;30;Male;Slotsplassen 1;1782
racel;22;female;Slotsplassen 1;1783
dfg;12;Male;Slotsplassen 1;1784
Asim;30;Male;Slotsplassen 1;1785
peder;30;Male;Slotsplassen 1;1786
racel;22;female;Slotsplassen 1;1787
dfg;12;Male;Slotsplassen 1;1788
Asim;30;Male;Slotsplassen 1;1789
peder;30;Male;Slotsplassen 1;1790
racel;22;female;Slotsplassen 1;1791
dfg;12;Male;Slotsplassen 1;1792
Asim;30;Male;Slotsplassen 1;1793
peder;30;Male;Slotsplassen 1;1794
racel;22;female;Slotsplassen 1;1795
dfg;12;Male;Slotsplassen 1;1796
Asim;30;Male;Slotsplassen 1;1797
peder;30;Male;Slotsplassen 1;1798
racel;22;female;Slotsplassen 1;1799
dfg;12;Male;Slotsplassen 1;1800
Asim;30;Male;Slotsplassen 1;1801
peder;30;Male;Slotsplassen 1;1802
racel;22;female;Slotsplassen 1;1803
dfg;12;Male;Slotsplassen 1;1804
Asim;30;Male;Slotsplassen 1;1805
peder;30;Male;Slotsplassen 1;1806
racel;22;female;Slotsplassen 1;1807
dfg;12;Male;Slotsplassen 1;1808
Asim;30;Male;Slotsplassen 1;1809
peder;30;Male;Slotsplassen 1;1810
racel;22;female;Slotsplassen 1;1811
dfg;12;Male;Slotsplassen 1;1812
Asim;30;Male;Slotsplassen 1;1813
peder;30;Male;Slotsplassen 1;1814
racel;22;female;Slotsplassen 1;1815
dfg;12;Male;Slotsplassen 1;1816
Asim;30;Male;Slotsplassen 1;1817
peder;30;Male;Slotsplassen 1;1818
racel;22;female;Slotsplassen 1;1819
dfg;12;Male;Slotsplassen 1;1820
Asim;30;Male;Slotsplassen 1;1821
peder;30;Male;Slotsplassen 1;1822
racel;22;female;Slotsplassen 1;1823
dfg;12;Male;Slotsplassen 1;1824
Asim;30;Male;Slotsplassen 1;1825
peder;30;Male;Slotsplassen 1;1826
racel;22;female;Slotsplassen 1;1827
dfg;12;Male;Slotsplassen 1;1828
Asim;30;Male;Slotsplassen 1;1829
peder;30;Male;Slotsplassen 1;1830
racel;22;female;Slotsplassen 1;1831
dfg;12;Male;Slotsplassen 1;1832
Asim;30;Male;Slotsplassen 1;1833
peder;30;Male;Slotsplassen 1;1834
racel;22;female;Slotsplassen 1;1835
dfg;12;Male;Slotsplassen 1;1836
Asim;30;Male;Slotsplassen 1;1837
peder;30;Male;Slotsplassen 1;1838
racel;22;female;Slotsplassen 1;1839
dfg;12;Male;Slotsplassen 1;1840
Asim;30;Male;Slotsplassen 1;1841
peder;30;Male;Slotsplassen 1;1842
racel;22;female;Slotsplassen 1;1843
dfg;12;Male;Slotsplassen 1;1844
Asim;30;Male;Slotsplassen 1;1845
peder;30;Male;Slotsplassen 1;1846
racel;22;female;Slotsplassen 1;1847
dfg;12;Male;Slotsplassen 1;1848
Asim;30;Male;Slotsplassen 1;1849
peder;30;Male;Slotsplassen 1;1850
racel;22;female;Slotsplassen 1;1851
dfg;12;Male;Slotsplassen 1;1852
Asim;30;Male;Slotsplassen 1;1853
peder;30;Male;Slotsplassen 1;1854
racel;22;female;Slotsplassen 1;1855
dfg;12;Male;Slotsplassen 1;1856
Asim;30;Male;Slotsplassen 1;1857
peder;30;Male;Slotsplassen 1;1858
racel;22;female;Slotsplassen 1;1859
dfg;12;Male;Slotsplassen 1;1860
Asim;30;Male;Slotsplassen 1;1861
peder;30;Male;Slotsplassen 1;1862
racel;22;female;Slotsplassen 1;1863
dfg;12;Male;Slotsplassen 1;1864
Asim;30;Male;Slotsplassen 1;1865
peder;30;Male;Slotsplassen 1;1866
racel;22;female;Slotsplassen 1;1867
dfg;12;Male;Slotsplassen 1;1868
Asim;30;Male;Slotsplassen 1;1869
peder;30;Male;Slotsplassen 1;1870
racel;22;female;Slotsplassen 1;1871
dfg;12;Male;Slotsplassen 1;1872
Asim;30;Male;Slotsplassen 1;1873
peder;30;Male;Slotsplassen 1;1874
racel;22;female;Slotsplassen 1;1875
dfg;12;Male;Slotsplassen 1;1876
Asim;30;Male;Slotsplassen 1;1877
peder;30;Male;Slotsplassen 1;1878
racel;22;female;Slotsplassen 1;1879
dfg;12;Male;Slotsplassen 1;1880
Asim;30;Male;Slotsplassen 1;1881
peder;30;Male;Slotsplassen 1;1882
racel;22;female;Slotsplassen 1;1883
dfg;12;Male;Slotsplassen 1;1884
Asim;30;Male;Slotsplassen 1;1885
peder;30;Male;Slotsplassen 1;1886
racel;22;female;Slotsplassen 1;1887
dfg;12;Male;Slotsplassen 1;1888
Asim;30;Male;Slotsplassen 1;1889
peder;30;Male;Slotsplassen 1;1890
racel;22;female;Slotsplassen 1;1891
dfg;12;Male;Slotsplassen 1;1892
Asim;30;Male;Slotsplassen 1;1893
peder;30;Male;Slotsplassen 1;1894
racel;22;female;Slotsplassen 1;1895
dfg;12;Male;Slotsplassen 1;1896
Asim;30;Male;Slotsplassen 1;1897
peder;30;Male;Slotsplassen 1;1898
racel;22;female;Slotsplassen 1;1899
dfg;12;Male;Slotsplassen 1;1900
Asim;30;Male;Slotsplassen 1;1901
peder;30;Male;Slotsplassen 1;1902
racel;22;female;Slotsplassen 1;1903
dfg;12;Male;Slotsplassen 1;1904
Asim;30;Male;Slotsplassen 1;1905
peder;30;Male;Slotsplassen 1;1906
racel;22;female;Slotsplassen 1;1907
dfg;12;Male;Slotsplassen 1;1908
Asim;30;Male;Slotsplassen 1;1909
peder;30;Male;Slotsplassen 1;1910
racel;22;female;Slotsplassen 1;1911
dfg;12;Male;Slotsplassen 1;1912
Asim;30;Male;Slotsplassen 1;1913
peder;30;Male;Slotsplassen 1;1914
racel;22;female;Slotsplassen 1;1915
dfg;12;Male;Slotsplassen 1;1916
Asim;30;Male;Slotsplassen 1;1917
peder;30;Male;Slotsplassen 1;1918
racel;22;female;Slotsplassen 1;1919
dfg;12;Male;Slotsplassen 1;1920
Asim;30;Male;Slotsplassen 1;1921
peder;30;Male;Slotsplassen 1;1922
racel;22;female;Slotsplassen 1;1923
dfg;12;Male;Slotsplassen 1;1924
Asim;30;Male;Slotsplassen 1;1925
peder;30;Male;Slotsplassen 1;1926
racel;22;female;Slotsplassen 1;1927
dfg;12;Male;Slotsplassen 1;1928
Asim;30;Male;Slotsplassen 1;1929
peder;30;Male;Slotsplassen 1;1930
racel;22;female;Slotsplassen 1;1931
dfg;12;Male;Slotsplassen 1;1932
Asim;30;Male;Slotsplassen 1;1933
peder;30;Male;Slotsplassen 1;1934
racel;22;female;Slotsplassen 1;1935
dfg;12;Male;Slotsplassen 1;1936
Asim;30;Male;Slotsplassen 1;1937
peder;30;Male;Slotsplassen 1;1938
racel;22;female;Slotsplassen 1;1939
dfg;12;Male;Slotsplassen 1;1940
Asim;30;Male;Slotsplassen 1;1941
peder;30;Male;Slotsplassen 1;1942
racel;22;female;Slotsplassen 1;1943
dfg;12;Male;Slotsplassen 1;1944
Asim;30;Male;Slotsplassen 1;1945
peder;30;Male;Slotsplassen 1;1946
racel;22;female;Slotsplassen 1;1947
dfg;12;Male;Slotsplassen 1;1948
Asim;30;Male;Slotsplassen 1;1949
peder;30;Male;Slotsplassen 1;1950
racel;22;female;Slotsplassen 1;1951
dfg;12;Male;Slotsplassen 1;1952
Asim;30;Male;Slotsplassen 1;1953
peder;30;Male;Slotsplassen 1;1954
racel;22;female;Slotsplassen 1;1955
dfg;12;Male;Slotsplassen 1;1956
Asim;30;Male;Slotsplassen 1;1957
peder;30;Male;Slotsplassen 1;1958
racel;22;female;Slotsplassen 1;1959
dfg;12;Male;Slotsplassen 1;1960
Asim;30;Male;Slotsplassen 1;1961
peder;30;Male;Slotsplassen 1;1962
racel;22;female;Slotsplassen 1;1963
dfg;12;Male;Slotsplassen 1;1964
Asim;30;Male;Slotsplassen 1;1965
peder;30;Male;Slotsplassen 1;1966
racel;22;female;Slotsplassen 1;1967
dfg;12;Male;Slotsplassen 1;1968
Asim;30;Male;Slotsplassen 1;1969
peder;30;Male;Slotsplassen 1;1970
racel;22;female;Slotsplassen 1;1971
dfg;12;Male;Slotsplassen 1;1972
Asim;30;Male;Slotsplassen 1;1973
peder;30;Male;Slotsplassen 1;1974
racel;22;female;Slotsplassen 1;1975
dfg;12;Male;Slotsplassen 1;1976
Asim;30;Male;Slotsplassen 1;1977
peder;30;Male;Slotsplassen 1;1978
racel;22;female;Slotsplassen 1;1979
dfg;12;Male;Slotsplassen 1;1980
Asim;30;Male;Slotsplassen 1;1981
peder;30;Male;Slotsplassen 1;1982
racel;22;female;Slotsplassen 1;1983
dfg;12;Male;Slotsplassen 1;1984
Asim;30;Male;Slotsplassen 1;1985
peder;30;Male;Slotsplassen 1;1986
racel;22;female;Slotsplassen 1;1987
dfg;12;Male;Slotsplassen 1;1988
Asim;30;Male;Slotsplassen 1;1989
peder;30;Male;Slotsplassen 1;1990
racel;22;female;Slotsplassen 1;1991
dfg;12;Male;Slotsplassen 1;1992
Asim;30;Male;Slotsplassen 1;1993
peder;30;Male;Slotsplassen 1;1994
racel;22;female;Slotsplassen 1;1995
dfg;12;Male;Slotsplassen 1;1996
Asim;30;Male;Slotsplassen 1;1997
peder;30;Male;Slotsplassen 1;1998
racel;22;female;Slotsplassen 1;1999
dfg;12;Male;Slotsplassen 1;2000
Asim;30;Male;Slotsplassen 1;2001
peder;30;Male;Slotsplassen 1;2002
racel;22;female;Slotsplassen 1;2003
dfg;12;Male;Slotsplassen 1;2004
Asim;30;Male;Slotsplassen 1;2005
peder;30;Male;Slotsplassen 1;2006
racel;22;female;Slotsplassen 1;2007
dfg;12;Male;Slotsplassen 1;2008
Asim;30;Male;Slotsplassen 1;2009
peder;30;Male;Slotsplassen 1;2010
racel;22;female;Slotsplassen 1;2011
dfg;12;Male;Slotsplassen 1;2012
Asim;30;Male;Slotsplassen 1;2013
peder;30;Male;Slotsplassen 1;2014
racel;22;female;Slotsplassen 1;2015
dfg;12;Male;Slotsplassen 1;2016
Asim;30;Male;Slotsplassen 1;2017
peder;30;Male;Slotsplassen 1;2018
racel;22;female;Slotsplassen 1;2019
dfg;12;Male;Slotsplassen 1;2020
Asim;30;Male;Slotsplassen 1;2021
peder;30;Male;Slotsplassen 1;2022
